frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
2015,124.108772,93.297427,92.782403,104.265445,0.999480,1.000000
2016,124.119423,93.290666,92.773946,104.263404,0.999396,1.000000
2017,124.161522,93.245295,92.762464,104.286099,0.999580,1.000000
2018,124.162885,93.204218,92.750658,104.307962,0.999553,1.000000
2019,124.164246,93.194551,92.750774,104.310240,0.999372,1.000000
2020,124.161559,93.173586,92.752630,104.321317,0.999453,1.000000
2021,124.161559,93.173586,92.752630,104.321317,0.999505,1.000000
2022,124.135908,93.181084,92.761989,104.323936,0.999346,1.000000
2023,124.129689,93.174205,92.764223,104.332706,0.999544,1.000000
2024,124.129689,93.174205,92.764223,104.332706,0.999546,1.000000
2025,124.147611,93.181365,92.754426,104.331273,0.999440,1.000000
2026,124.130460,93.211463,92.770405,104.307733,0.999484,1.000000
2027,124.126268,93.230721,92.771323,104.298847,0.999480,1.000000
2028,124.135096,93.227201,92.769394,104.301915,0.999499,1.000000
2029,124.127910,93.277617,92.771203,104.275678,0.999433,1.000000
2030,124.143883,93.274746,92.762193,104.280938,0.999402,1.000000
2031,124.159681,93.298800,92.752612,104.264395,0.999345,1.000000
2032,124.164795,93.306204,92.748237,104.260406,0.999327,1.000000
2033,124.167643,93.292178,92.750272,104.270322,0.999514,1.000000
2034,124.132589,93.300911,92.771130,104.272153,0.999231,1.000000
2035,124.116296,93.328884,92.781096,104.255331,0.999701,1.000000
2036,124.094597,93.329025,92.781432,104.248529,0.999634,1.000000
2037,124.083462,93.344273,92.794165,104.242762,0.999700,1.000000
2038,124.131935,93.402408,92.756552,104.212084,0.999705,1.000000
2039,124.182296,93.452048,92.746195,104.193251,0.999614,1.000000
2040,124.475761,94.046672,92.608103,103.927387,0.999675,1.000000
2041,127.657596,96.814461,91.287875,102.781687,0.999597,1.000000
2042,134.030094,101.645766,88.633339,100.681721,0.999698,1.000000
2043,137.536144,105.751348,87.211667,98.994913,0.999671,1.000000
2044,139.736219,109.358020,86.241609,97.480382,0.999651,1.000000
2045,141.136541,111.553824,85.678711,96.560264,0.999517,1.000000
2046,141.146077,111.270464,85.697367,96.675809,0.999716,1.000000
2047,140.874417,110.865603,85.818947,96.841972,0.999905,1.000000
2048,140.976172,110.991178,85.755203,96.785320,0.999862,1.000000
2049,140.933177,111.051606,85.775373,96.770159,0.999716,1.000000
2050,140.901892,111.094515,85.787033,96.746184,0.999742,1.000000
2051,140.853428,111.124596,85.802996,96.740528,0.999671,1.000000
2052,140.832739,111.136446,85.808896,96.734976,0.999686,1.000000
2053,140.837479,111.136960,85.803124,96.744643,0.999726,1.000000
2054,140.826216,111.124726,85.811108,96.746589,0.999739,1.000000
2055,140.878720,111.175795,85.785894,96.708776,0.999809,1.000000
2056,141.888146,111.679672,85.366328,96.504914,0.999819,1.000000
2057,145.888975,112.993571,83.699110,95.976506,0.999543,1.000000
2058,147.763458,113.482525,82.945773,95.792477,0.999787,1.000000
2059,147.037762,113.534490,83.246586,95.778304,0.999746,1.000000
2060,146.879140,113.439292,83.291672,95.801271,0.999846,1.000000
2061,146.916732,113.432459,83.278996,95.808860,0.999836,1.000000
2062,147.066546,113.511813,83.227986,95.775912,0.999860,1.000000
2063,147.122863,113.536300,83.200487,95.758924,0.999876,1.000000
2064,147.236267,113.547996,83.160450,95.766348,0.999938,1.000000
2065,147.300771,113.566712,83.130160,95.745847,0.999937,1.000000
2066,147.330438,113.589095,83.120301,95.730825,0.999909,1.000000
2067,147.360316,113.558460,83.098054,95.749771,0.999938,1.000000
2068,147.399290,113.543353,83.079470,95.753462,0.999877,1.000000
2069,147.393850,113.516271,83.088484,95.759655,0.999914,1.000000
2070,147.401702,113.514942,83.086084,95.762676,0.999916,1.000000
2071,147.423727,113.501851,83.072465,95.769519,0.999917,1.000000
2072,147.423727,113.501851,83.072465,95.769519,0.999917,1.000000
2073,147.423727,113.501851,83.072465,95.769519,0.999920,1.000000
2074,147.463426,113.490731,83.058260,95.780800,0.999914,1.000000
2075,147.479095,113.496603,83.053978,95.775341,0.999913,1.000000
2076,147.499914,113.482054,83.041639,95.784945,0.999902,1.000000
2077,147.509802,113.482829,83.032275,95.786785,0.999928,1.000000
2078,147.540939,113.478705,83.015164,95.790582,0.999898,1.000000
2079,147.559584,113.476065,83.006288,95.795036,0.999872,1.000000
2080,147.582556,113.474863,83.001987,95.789005,0.999840,1.000000
2081,147.614880,113.501178,82.976156,95.783383,0.999803,1.000000
2082,147.600946,113.498787,82.993936,95.791165,0.999744,1.000000
2083,147.624797,113.426633,82.984967,95.814132,0.999889,1.000000
2084,147.609332,113.433189,82.994886,95.802083,0.999905,1.000000
2085,147.591913,113.424576,82.996832,95.807673,0.999861,1.000000
2086,148.124250,113.542194,82.780712,95.779827,0.999684,1.000000
2087,149.218430,113.996530,82.309844,95.583215,0.999589,1.000000
2088,149.151088,114.208119,82.333544,95.487625,0.999744,1.000000
2089,149.033815,114.155410,82.376804,95.512983,0.999781,1.000000
2090,149.070937,114.149978,82.368235,95.527697,0.999846,1.000000
2091,149.058886,114.125488,82.374991,95.527028,0.999741,1.000000
2092,149.073232,114.083452,82.358967,95.551290,0.999948,1.000000
2093,149.053475,114.072981,82.369260,95.552495,0.999927,1.000000
2094,149.074848,114.108447,82.353989,95.538138,0.999817,1.000000
2095,149.058410,114.066681,82.359868,95.557254,0.999613,1.000000
2096,149.084181,114.095285,82.357202,95.541554,0.999859,1.000000
2097,149.081346,114.070018,82.355484,95.560472,0.999675,1.000000
2098,149.057147,114.050355,82.364704,95.562716,0.999866,1.000000
2099,149.055436,114.036448,82.358455,95.577099,0.999682,1.000000
2100,149.048387,114.037467,82.367762,95.577936,0.999980,1.000000
2101,149.006489,114.077157,82.374099,95.567661,0.999964,1.000000
2102,149.053343,114.100927,82.344022,95.566375,0.999832,1.000000
2103,149.054039,114.124612,82.347868,95.556079,0.999671,1.000000
2104,149.079377,114.100992,82.347303,95.558289,0.999513,1.000000
2105,149.079027,114.076090,82.354464,95.569307,0.999788,1.000000
2106,149.116867,114.097292,82.327537,95.560317,0.999954,1.000000
2107,149.108076,114.098085,82.331701,95.563481,0.999840,1.000000
2108,149.136777,114.066218,82.315417,95.572453,0.999682,1.000000
2109,149.156744,114.090401,82.305453,95.563122,0.999659,1.000000
2110,149.185587,114.130371,82.295376,95.554720,0.999496,1.000000
2111,149.207061,114.112090,82.288053,95.570228,0.999362,1.000000
2112,149.239070,114.089751,82.273491,95.579043,0.999549,1.000000
2113,149.311871,114.115760,82.250177,95.570833,0.999670,1.000000
2114,149.316160,114.089338,82.247766,95.587567,0.999567,1.000000
2115,149.314471,114.085161,82.242833,95.584788,0.999494,1.000000
2116,149.330524,114.084394,82.236918,95.587627,0.999312,1.000000
2117,149.353128,114.087020,82.227797,95.590024,0.999175,1.000000
2118,149.404976,114.089788,82.200193,95.585360,0.999514,1.000000
2119,149.393892,114.126502,82.205211,95.564549,0.999502,1.000000
2120,149.384877,114.145070,82.205340,95.555838,0.999503,1.000000
2121,149.381728,114.175637,82.202578,95.536608,0.999504,1.000000
2122,149.411607,114.173393,82.190617,95.541624,0.999451,1.000000
2123,149.432167,114.181335,82.181321,95.541542,0.999407,1.000000
2124,149.432167,114.181335,82.181321,95.541542,0.999375,1.000000
2125,149.432167,114.181335,82.181321,95.541542,0.999350,1.000000
2126,149.432167,114.181335,82.181321,95.541542,0.999346,1.000000
2127,149.463782,114.159980,82.170035,95.538995,0.999322,1.000000
2128,149.446920,114.151924,82.176543,95.547263,0.999326,1.000000
2129,149.439847,114.156758,82.181556,95.544047,0.999312,1.000000
2130,149.502279,114.244868,82.143265,95.502662,0.999319,1.000000
2131,149.503214,114.265138,82.144971,95.491619,0.999325,1.000000
2132,149.508521,114.272031,82.144890,95.487402,0.999334,1.000000
2133,149.507755,114.282288,82.145903,95.483884,0.999340,1.000000
2134,149.523746,114.281249,82.137280,95.482829,0.999396,1.000000
2135,149.527527,114.272168,82.135496,95.489358,0.999469,1.000000
2136,149.534583,114.253883,82.132469,95.502347,0.999461,1.000000
2137,149.547212,114.238641,82.127546,95.509016,0.999469,1.000000
2138,149.546712,114.276900,82.127913,95.498383,0.999402,1.000000
2139,149.538138,114.261976,82.135183,95.508996,0.999422,1.000000
2140,149.524139,114.273230,82.137775,95.501181,0.999266,1.000000
2141,149.510717,114.242936,82.153005,95.518700,0.999301,1.000000
2142,149.499328,114.248887,82.158683,95.515420,0.999373,1.000000
2143,149.487455,114.248376,82.166189,95.509296,0.999511,1.000000
2144,149.509243,114.193601,82.167569,95.539230,0.999507,1.000000
2145,149.514250,114.154172,82.170676,95.563427,0.999550,1.000000
2146,149.524268,114.183459,82.174749,95.550367,0.999621,1.000000
2147,149.523820,114.193743,82.176836,95.547692,0.999737,1.000000
2148,149.510355,114.204430,82.179357,95.546054,0.999462,1.000000
2149,149.506093,114.212507,82.180985,95.545097,0.999525,1.000000
2150,149.498900,114.238064,82.180764,95.537229,0.999304,1.000000
2151,149.498900,114.238064,82.180764,95.537229,0.999397,1.000000
2152,149.498900,114.238064,82.180764,95.537229,0.999394,1.000000
2153,149.514982,114.247487,82.174780,95.528072,0.999403,1.000000
2154,149.520264,114.253964,82.170897,95.527005,0.999258,1.000000
2155,149.531288,114.256187,82.166352,95.524081,0.999397,1.000000
2156,149.531288,114.256187,82.166352,95.524081,0.999398,1.000000
2157,149.531288,114.256187,82.166352,95.524081,0.999402,1.000000
2158,149.560731,114.276803,82.153327,95.510606,0.999365,1.000000
2159,149.601292,114.293917,82.137345,95.496540,0.999332,1.000000
2160,149.601292,114.293917,82.137345,95.496540,0.999331,1.000000
2161,149.611084,114.291010,82.130615,95.497756,0.999344,1.000000
2162,149.626613,114.299721,82.126798,95.495060,0.999338,1.000000
2163,149.642422,114.290990,82.120427,95.499368,0.999256,1.000000
2164,149.677751,114.299819,82.108614,95.494399,0.999235,1.000000
2165,149.698336,114.296727,82.099651,95.496313,0.999205,1.000000
2166,149.716978,114.292235,82.095279,95.496201,0.998910,1.000000
2167,149.733637,114.262697,82.080963,95.507314,0.999761,1.000000
2168,149.752901,114.258130,82.077571,95.510163,0.999769,1.000000
2169,149.765598,114.245977,82.069668,95.518535,0.999762,1.000000
2170,149.809696,114.241819,82.046678,95.520040,0.999671,1.000000
2171,149.866093,114.236194,82.013801,95.515703,0.999668,1.000000
2172,149.890982,114.244941,82.004337,95.512355,0.999641,1.000000
2173,149.902633,114.245685,82.004342,95.509244,0.999602,1.000000
2174,149.913002,114.247945,82.001126,95.510843,0.999627,1.000000
2175,149.913002,114.247945,82.001126,95.510843,0.999661,1.000000
2176,149.930729,114.256792,81.993361,95.512596,0.999714,1.000000
2177,149.926893,114.265515,81.994979,95.506334,0.999705,1.000000
2178,149.928385,114.276049,81.991927,95.500797,0.999710,1.000000
2179,149.943432,114.296695,81.980149,95.495892,0.999696,1.000000
2180,149.937576,114.291261,81.983909,95.496305,0.999694,1.000000
2181,149.943432,114.296695,81.980149,95.495892,0.999692,1.000000
2182,149.953845,114.282577,81.977616,95.502997,0.999648,1.000000
2183,149.950010,114.291337,81.979257,95.496662,0.999621,1.000000
2184,149.964948,114.306706,81.972187,95.491120,0.999574,1.000000
2185,149.994377,114.318953,81.960466,95.494414,0.999565,1.000000
2186,149.942417,114.345192,81.985529,95.477248,0.999564,1.000000
2187,149.909918,114.355488,82.005852,95.472887,0.999314,1.000000
2188,149.896267,114.361779,82.002175,95.478009,0.999476,1.000000
2189,149.887056,114.365505,82.008676,95.475890,0.999392,1.000000
2190,149.891991,114.346037,82.008502,95.477180,0.999448,1.000000
2191,149.877787,114.334819,82.012473,95.485787,0.999481,1.000000
2192,149.868485,114.324862,82.010180,95.489494,0.999415,1.000000
2193,149.868485,114.324862,82.010180,95.489494,0.999379,1.000000
2194,149.877390,114.302745,81.993380,95.483965,0.999673,1.000000
2195,149.862888,114.298019,81.995060,95.485896,0.999622,1.000000
2196,149.862888,114.298019,81.995060,95.485896,0.999560,1.000000
2197,149.871873,114.315422,81.992533,95.476318,0.999527,1.000000
2198,149.862137,114.327049,82.000668,95.473790,0.999487,1.000000
2199,149.862586,114.324240,82.003452,95.479301,0.999457,1.000000
2200,149.862586,114.324240,82.003452,95.479301,0.999408,1.000000
2201,149.867731,114.320498,82.005733,95.481141,0.999453,1.000000
2202,149.867731,114.320498,82.005733,95.481141,0.999458,1.000000
2203,149.867731,114.320498,82.005733,95.481141,0.999458,1.000000
2204,149.863714,114.349426,82.004497,95.463265,0.999573,1.000000
2205,149.857210,114.354591,82.009083,95.459668,0.999579,1.000000
2206,149.844763,114.342769,82.011914,95.461009,0.999439,1.000000
2207,149.844763,114.342769,82.011914,95.461009,0.999427,1.000000
2208,149.854484,114.337843,82.005970,95.463504,0.999510,1.000000
2209,149.839775,114.338031,82.014784,95.459547,0.999388,1.000000
2210,149.867048,114.332542,82.005097,95.466547,0.999486,1.000000
2211,149.886033,114.337492,81.998370,95.468852,0.999480,1.000000
2212,149.886129,114.339526,81.997570,95.467307,0.999510,1.000000
2213,149.887892,114.349662,81.997956,95.464183,0.999500,1.000000
2214,149.894376,114.344481,81.993403,95.467807,0.999513,1.000000
2215,149.897727,114.316152,81.992830,95.480652,0.999510,1.000000
2216,149.894141,114.323846,81.996140,95.484601,0.999501,1.000000
2217,149.894141,114.323846,81.996140,95.484601,0.999553,1.000000
2218,149.883040,114.322835,82.005306,95.479551,0.999629,1.000000
2219,149.907848,114.346571,81.999800,95.463690,0.999445,1.000000
2220,149.920193,114.371047,82.001171,95.451454,0.999467,1.000000
2221,149.929226,114.384903,81.998858,95.444842,0.999510,1.000000
2222,149.956577,114.395337,81.985005,95.443743,0.999412,1.000000
2223,149.972326,114.426942,81.977334,95.427760,0.999565,1.000000
2224,149.982344,114.429560,81.972389,95.424241,0.999567,1.000000
2225,149.977334,114.435193,81.972486,95.415602,0.999540,1.000000
2226,149.969932,114.394477,81.985297,95.443960,0.999571,1.000000
2227,149.931635,114.412157,81.997910,95.435859,0.999735,1.000000
2228,149.913209,114.403924,82.004827,95.435705,0.999812,1.000000
2229,149.900260,114.389048,82.005799,95.440595,0.999874,1.000000
2230,149.907116,114.414910,82.004872,95.428847,0.999923,1.000000
2231,149.892593,114.382236,82.018571,95.436525,0.999960,1.000000
2232,149.869248,114.366433,82.029866,95.438007,0.999942,1.000000
2233,149.864230,114.358905,82.033930,95.440142,0.999958,1.000000
2234,149.878093,114.321492,82.032946,95.460614,0.999731,1.000000
2235,149.854202,114.324504,82.039736,95.459911,0.999650,1.000000
2236,149.854349,114.327701,82.038295,95.462138,0.999723,1.000000
2237,149.849930,114.332427,82.041156,95.458741,0.999765,1.000000
2238,149.834727,114.356274,82.044599,95.452456,0.999826,1.000000
2239,149.823271,114.361814,82.049448,95.451725,0.999614,1.000000
2240,149.795321,114.378344,82.058194,95.441721,0.999705,1.000000
2241,149.795321,114.378344,82.058194,95.441721,0.999759,1.000000
2242,149.781345,114.388393,82.061933,95.433941,0.999781,1.000000
2243,149.780210,114.398390,82.063771,95.431658,0.999882,1.000000
2244,149.768709,114.398812,82.064385,95.435645,0.999942,1.000000
2245,149.764904,114.407534,82.066076,95.429450,0.999972,1.000000
2246,149.760420,114.398845,82.070366,95.432420,0.999981,1.000000
2247,149.768134,114.399524,82.069736,95.434275,0.999982,1.000000
2248,149.764339,114.408235,82.071399,95.428123,0.999982,1.000000
2249,149.764339,114.408235,82.071399,95.428123,0.999982,1.000000
2250,149.764339,114.408235,82.071399,95.428123,0.999982,1.000000
2251,149.764339,114.408235,82.071399,95.428123,0.999983,1.000000
2252,149.774368,114.423471,82.070913,95.419764,0.999983,1.000000
2253,149.796466,114.445098,82.062766,95.407348,0.999983,1.000000
2254,149.796466,114.445098,82.062766,95.407348,0.999983,1.000000
2255,149.835863,114.443420,82.044461,95.416005,0.999745,1.000000
2256,149.833981,114.427079,82.048707,95.427409,0.999689,1.000000
2257,149.833981,114.427079,82.048707,95.427409,0.999714,1.000000
2258,149.854093,114.394849,82.035258,95.448266,0.999724,1.000000
2259,149.875266,114.452737,82.037610,95.426677,0.999893,1.000000
2260,149.888205,114.462699,82.033941,95.418454,0.999900,1.000000
2261,149.893889,114.468022,82.032755,95.414414,0.999917,1.000000
2262,149.924887,114.482138,82.019984,95.401571,0.999482,1.000000
2263,149.949768,114.500795,82.009430,95.396653,0.999684,1.000000
2264,149.957184,114.516441,82.008074,95.393780,0.999792,1.000000
2265,149.951998,114.509549,82.011984,95.395248,0.999857,1.000000
2266,149.971704,114.512334,82.009307,95.390873,0.999911,1.000000
2267,149.989475,114.518629,82.003304,95.387265,0.999949,1.000000
2268,149.997805,114.538182,82.000898,95.377222,0.999857,1.000000
2269,150.017142,114.519624,81.984792,95.388739,0.999871,1.000000
2270,150.012229,114.516246,81.986900,95.394395,0.999853,1.000000
2271,149.998098,114.568764,81.995345,95.380881,0.999855,1.000000
2272,150.008095,114.571056,81.989984,95.377659,0.999890,1.000000
2273,149.985037,114.582246,81.993785,95.376757,0.999779,1.000000
2274,149.997495,114.574606,81.985801,95.385817,0.999867,1.000000
2275,149.983406,114.558035,81.998961,95.394650,0.999897,1.000000
2276,150.024127,114.549030,81.973717,95.398766,0.999872,1.000000
2277,150.018703,114.533503,81.978199,95.405192,0.999886,1.000000
2278,149.990860,114.521561,81.988995,95.401826,0.999896,1.000000
2279,149.991423,114.528454,81.985853,95.396784,0.999928,1.000000
2280,150.003836,114.557297,81.984333,95.383783,0.999939,1.000000
2281,150.008811,114.564470,81.984294,95.379288,0.999944,1.000000
2282,150.023071,114.573928,81.981178,95.374679,0.999946,1.000000
2283,150.025481,114.599610,81.978767,95.370201,0.999891,1.000000
2284,150.008479,114.593435,81.978819,95.381943,0.999943,1.000000
2285,149.996966,114.594424,81.971564,95.379525,0.999925,1.000000
2286,149.958823,114.594886,81.982336,95.378896,0.999941,1.000000
